Publication_id,Cell_viability,Concentration_µg/ml,SiO$_{2}$NP_medium_serum,Cell_morphology,Cell_organ,Primary_size_nm,Cell_id,Exposure_time_h,Surface_modification,Hydrodynamic_size_water_nm,Cell_source,Assay_viability,Surface_area_m2/g,Viability_indicator,Primary_size_verification,Exposure_medium,Zeta_potential_water_mV,Hydrodynamic_size_culture_nm,SiO$_{2}$NP_synthesis,Positive_control_inducer,Hydrodynamic_size_serum_nm,PDI_water,Interference_testing,Viability_mechanism,Cell_disease,SiO$_{2}$NP_source,Positive_control,Cell_culture,Zeta_potential_PBS/HBSS_mV,Surface_charge_culture,Zeta_potential_serum_mV,Zeta_potential_culture_mV,Cell_age,PDI_culture,Surface_charge_water,SiO$_{2}$NP_label,SiO$_{2}$NP_shape
136,Non_cytotoxic,120,10%_FBS,epithelial,kidney,16,SO,24,carboxyl,less_26,rat,CCK-8/WST-8,170.4545455,tetrazolium ,verified,DMEM,negative_31-40,not_determined,low_temperature,not_available,less_26,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Cytotoxic,240,10%_FBS,epithelial,kidney,16,SO,24,carboxyl,less_26,rat,CCK-8/WST-8,170.4545455,tetrazolium ,verified,DMEM,negative_31-40,not_determined,low_temperature,not_available,less_26,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Cytotoxic,480,10%_FBS,epithelial,kidney,16,SO,24,carboxyl,less_26,rat,CCK-8/WST-8,170.4545455,tetrazolium ,verified,DMEM,negative_31-40,not_determined,low_temperature,not_available,less_26,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,60,10%_FBS,epithelial,kidney,29,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,94.04388715,tetrazolium ,verified,DMEM,negative_31-40,not_determined,low_temperature,not_available,26-50,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,120,10%_FBS,epithelial,kidney,29,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,94.04388715,tetrazolium ,verified,DMEM,negative_31-40,not_determined,low_temperature,not_available,26-50,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,240,10%_FBS,epithelial,kidney,29,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,94.04388715,tetrazolium ,verified,DMEM,negative_31-40,not_determined,low_temperature,not_available,26-50,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,480,10%_FBS,epithelial,kidney,29,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,94.04388715,tetrazolium ,verified,DMEM,negative_31-40,not_determined,low_temperature,not_available,26-50,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,60,10%_FBS,epithelial,kidney,51,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,53.47593583,tetrazolium ,verified,DMEM,negative_41-50,not_determined,low_temperature,not_available,51-75,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,120,10%_FBS,epithelial,kidney,51,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,53.47593583,tetrazolium ,verified,DMEM,negative_41-50,not_determined,low_temperature,not_available,51-75,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,240,10%_FBS,epithelial,kidney,51,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,53.47593583,tetrazolium ,verified,DMEM,negative_41-50,not_determined,low_temperature,not_available,51-75,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
136,Non_cytotoxic,480,10%_FBS,epithelial,kidney,51,SO,24,carboxyl,26-50,rat,CCK-8/WST-8,53.47593583,tetrazolium ,verified,DMEM,negative_41-50,not_determined,low_temperature,not_available,51-75,less_0.101,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,12.5,serum_free,microglia,brain,48.53,SO,3,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,25,serum_free,microglia,brain,48.53,SO,3,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,50,serum_free,microglia,brain,48.53,SO,3,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,100,serum_free,microglia,brain,48.53,SO,3,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,12.5,serum_free,microglia,brain,48.53,SO,6,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,25,serum_free,microglia,brain,48.53,SO,6,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,50,serum_free,microglia,brain,48.53,SO,6,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Cytotoxic,100,serum_free,microglia,brain,48.53,SO,6,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,12.5,serum_free,microglia,brain,48.53,SO,12,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,25,serum_free,microglia,brain,48.53,SO,12,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Cytotoxic,50,serum_free,microglia,brain,48.53,SO,12,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Cytotoxic,100,serum_free,microglia,brain,48.53,SO,12,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,12.5,serum_free,microglia,brain,48.53,SO,24,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Non_cytotoxic,25,serum_free,microglia,brain,48.53,SO,24,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Cytotoxic,50,serum_free,microglia,brain,48.53,SO,24,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
137,Cytotoxic,100,serum_free,microglia,brain,48.53,SO,24,unmodified,26-50,mouse,CCK-8/WST-8,56.19766592,tetrazolium ,verified,RPMI_1640,negative_21-30,51-75,not_available,not_available,201-300,not_determined,not_performed,Cellular_metabolism,non_carcinoma,commercial,not_included,cell_line,not_determined,negative,negative_1-10,negative_21-30,non_embryonic,not_determined,negative,none,sphere
138,Non_cytotoxic,10,10%_FBS,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Non_cytotoxic,50,10%_FBS,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Non_cytotoxic,100,10%_FBS,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Non_cytotoxic,500,10%_FBS,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Cytotoxic,1000,10%_FBS,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Non_cytotoxic,10,serum_free,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Cytotoxic,50,serum_free,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Cytotoxic,100,serum_free,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Cytotoxic,500,serum_free,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
138,Cytotoxic,1000,serum_free,epithelial,liver,19.6,HepG2,24,unmodified,less_26,human,MTS,139.1465677,tetrazolium ,verified,DMEM,not_determined,not_determined,not_available,not_available,not_determined,not_determined,not_performed,Cellular_metabolism,carcinoma,in_house,not_included,cell_line,not_determined,not_determined,not_determined,not_determined,non_embryonic,not_determined,negative,none,sphere
139,Non_cytotoxic,2.5,serum_free,epithelial,liver,51.74,L-02,24,unmodified,76-100,human,CCK-8/WST-8,52.71110799,tetrazolium ,verified,DMEM,negative_31-40,51-75,low_temperature,not_available,not_determined,0.101-0.2,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_21-30,embryonic,0.101-0.2,negative,none,sphere
139,Non_cytotoxic,5,serum_free,epithelial,liver,51.74,L-02,24,unmodified,76-100,human,CCK-8/WST-8,52.71110799,tetrazolium ,verified,DMEM,negative_31-40,51-75,low_temperature,not_available,not_determined,0.101-0.2,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_21-30,embryonic,0.101-0.2,negative,none,sphere
139,Non_cytotoxic,10,serum_free,epithelial,liver,51.74,L-02,24,unmodified,76-100,human,CCK-8/WST-8,52.71110799,tetrazolium ,verified,DMEM,negative_31-40,51-75,low_temperature,not_available,not_determined,0.101-0.2,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_21-30,embryonic,0.101-0.2,negative,none,sphere
139,Non_cytotoxic,20,serum_free,epithelial,liver,51.74,L-02,24,unmodified,76-100,human,CCK-8/WST-8,52.71110799,tetrazolium ,verified,DMEM,negative_31-40,51-75,low_temperature,not_available,not_determined,0.101-0.2,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_21-30,embryonic,0.101-0.2,negative,none,sphere
139,Cytotoxic,40,serum_free,epithelial,liver,51.74,L-02,24,unmodified,76-100,human,CCK-8/WST-8,52.71110799,tetrazolium ,verified,DMEM,negative_31-40,51-75,low_temperature,not_available,not_determined,0.101-0.2,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_21-30,embryonic,0.101-0.2,negative,none,sphere
139,Cytotoxic,80,serum_free,epithelial,liver,51.74,L-02,24,unmodified,76-100,human,CCK-8/WST-8,52.71110799,tetrazolium ,verified,DMEM,negative_31-40,51-75,low_temperature,not_available,not_determined,0.101-0.2,not_performed,Cellular_metabolism,non_carcinoma,in_house,not_included,cell_line,not_determined,negative,not_determined,negative_21-30,embryonic,0.101-0.2,negative,none,sphere
